ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status,Flags
>otu1143,Porifera,Demospongiae,,,,,80,Published,2
>otu1145,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1146,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1147,Chordata,Mammalia,Chiroptera,Emballonuridae,,,90.67,Published,  2   4
>otu1148,Rhodophyta,Florideophyceae,,,,,72.62,Published,2
>otu1149,Arthropoda,Insecta,Hymenoptera,,,,91.03,Private,3
>otu1150,Basidiomycota,,,,,,99.4,Private,  2 3  
>otu1151,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1152,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1153,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1155,Rhodophyta,Florideophyceae,Halymeniales,,,,85.33,Private,    3 4
>otu1156,Proteobacteria,Alphaproteobacteria,,,,,75.44,Published,2
>otu1158,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,100,Private,2
>otu1159,Heterokontophyta,Oomycota,,,,,82.88,Published,2
>otu1160,Chordata,Aves,,,,,80.25,Early-Release,  2 3  
>otu1161,Chordata,Actinopterygii,,,,,82.67,Private,  2 3  
>otu1162,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1163,Rotifera,Bdelloidea,,Philodinidae,,,94.93,Published,       
>otu1164,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1165,Arthropoda,Insecta,,,,,80.77,Published,2
>otu1167,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1168,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1169,Ascomycota,Sordariomycetes,Hypocreales,,,,87.85,Published,2
>otu1171,Arthropoda,Insecta,Diptera,,,,88,Private,2
>otu1172,Heterokontophyta,Oomycota,,,,,80.83,Published,2
>otu1173,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1174,Arthropoda,Insecta,Hymenoptera,,,,87.65,Private,    3 4
>otu1175,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1176,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1177,Arthropoda,Insecta,Diptera,,,,88.46,Private,2
>otu1178,Arthropoda,Insecta,Hymenoptera,,,,85.33,Published,4
>otu1179,Arthropoda,Insecta,Orthoptera,Acrididae,Chorthippus,vagans,100,Private,2
>otu1181,Rhodophyta,Florideophyceae,Rhodymeniales,,,,87.65,Private,    3 4
>otu1182,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1183,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1184,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1185,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1186,Arthropoda,Arachnida,,,,,80.77,Published,2
>otu1187,Rhodophyta,Florideophyceae,Gigartinales,,,,87.78,Published,       
>otu1188,Arthropoda,Diplopoda,Julida,Julidae,Brachyiulus,lusitanus,100,Private,  2 3  
>otu1189,Rotifera,Bdelloidea,Adinetida,Adinetidae,,,94.74,Published,2
>otu1190,Arthropoda,Insecta,,,,,83.33,Published,2
>otu1191,Arthropoda,Insecta,,,,,83.33,Published,2
>otu1192,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1193,Arthropoda,Insecta,,,,,92.86,Published,2
>otu1194,Arthropoda,Insecta,Hymenoptera,Formicidae,Stenamma,westwoodi,100,Private,  2 3  
>otu1195,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1197,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1198,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1200,Arthropoda,Insecta,Lepidoptera,,,,94.15,Private,    3 4
>otu1201,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1202,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1203,Arthropoda,Insecta,Coleoptera,Cerambycidae,,,93.68,Private,    3 4
>otu1204,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1205,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1206,Arthropoda,Arachnida,Opiliones,Sclerosomatidae,Leiobunum,blackwalli,99.43,Private,       
>otu1207,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1208,Arthropoda,Insecta,Diptera,,,,89.74,Private,2
>otu1209,Mollusca,Gastropoda,Stylommatophora,Oxychilidae,Oxychilus,cellarius,98.85,Private,1 2    
>otu1211,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,oleracea,100,Published,       
>otu1212,Arthropoda,Insecta,Diptera,Muscidae,Helina,evecta,100,Published,2
>otu1213,Arthropoda,Insecta,Diptera,Chloropidae,Tricimba,,96.91,Published,2
>otu1214,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1215,Annelida,Clitellata,Crassiclitellata,Lumbricidae,,,94,Published,       
>otu1216,Rhodophyta,Florideophyceae,Gigartinales,,,,88.1,Published,2
>otu1217,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1218,Arthropoda,Arachnida,,,,,83.33,Published,2
>otu1219,Arthropoda,Insecta,,,,,78.02,Published,2
>otu1220,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1221,Rotifera,Bdelloidea,,Philodinidae,,,90.74,Published,4
>otu1222,Rotifera,Bdelloidea,Adinetida,Adinetidae,,,90.67,Published,4
>otu1223,Arthropoda,Malacostraca,,,,,80,Private,  2 3  
>otu1224,Rotifera,Bdelloidea,,Philodinidae,,,92.98,Published,2
>otu1225,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1226,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1227,Rhodophyta,Florideophyceae,,,,,76.88,Early-Release,  2 3  
>otu1228,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,maderensis,100,Private,       
>otu1229,Arthropoda,Insecta,Ephemeroptera,,,,88.89,Published,2
>otu1230,Arthropoda,Malacostraca,,,,,79.49,Published,2
>otu1231,Arthropoda,Insecta,,,,,78.57,Private,  2 3  
>otu1232,Arthropoda,Malacostraca,Decapoda,,,,85.19,Published,4
>otu1233,Nematoda,Chromadorea,Rhabditida,,,,85.63,Published,2
>otu1234,Rhodophyta,Florideophyceae,,,,,81.61,Published,2
>otu1235,Rhodophyta,Florideophyceae,Rhodymeniales,,,,86.67,Published,  2   4
>otu1236,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1237,Arthropoda,Insecta,Diptera,,,,87.65,Private,  2 3  
>otu1241,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1242,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1243,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1244,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1245,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1246,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1247,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1248,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1249,Arthropoda,Branchiopoda,,,,,80.77,Published,2
>otu1250,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1251,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu1252,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1254,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,,97.7,Published,       
>otu1255,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1256,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,,95.12,Published,       
>otu1257,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,86.21,Published,4
>otu1258,Arthropoda,Thecostraca,Sessilia,Chthamalidae,,,93.42,Published,2
>otu1259,Arthropoda,Malacostraca,Decapoda,,,,86.42,Published,2
>otu1260,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1261,Arthropoda,Insecta,Dermaptera,,,,85.19,Private,  2 3 4
>otu1262,Cnidaria,Anthozoa,,,,,76.19,Published,2
>otu1263,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1265,Nematoda,Chromadorea,Rhabditida,,,,86.49,Published,2
>otu1266,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1269,Arthropoda,Insecta,Diptera,,,,88.51,Private,2
>otu1271,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1273,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1274,Arthropoda,Insecta,Hemiptera,,,,86.78,Private,  2 3 4
>otu1275,Proteobacteria,Alphaproteobacteria,,,,,68.28,Published,2
>otu1276,Proteobacteria,Alphaproteobacteria,,,,,79.27,Published,2
>otu1277,Heterokontophyta,Oomycota,,,,,81.48,Published,2
>otu1278,Arthropoda,Arachnida,,,,,81.72,Published,2
>otu1279,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1281,Arthropoda,Arachnida,Araneae,,,,87.65,Published,2
>otu1282,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1283,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,,92.94,Published,  2   4
>otu1284,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,,96.3,Published,2
>otu1285,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1286,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1287,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1288,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu1289,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1290,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1291,Arthropoda,Malacostraca,,,,,83.33,Private,  2 3  
>otu1292,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1293,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1294,Arthropoda,Ostracoda,,,,,78.13,Published,2
>otu1295,Chordata,Aves,,,,,79.31,Published,2
>otu1297,Arthropoda,Insecta,Lepidoptera,,,,87.01,Private,    3 4
>otu1298,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1299,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1300,Arthropoda,Arachnida,,,,,80.77,Published,2
>otu1302,Arthropoda,Insecta,Coleoptera,,,,89.47,Private,  2 3 4
>otu1303,Arthropoda,Insecta,,,,,79.49,Published,1 2    
>otu1304,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1305,Arthropoda,Insecta,Diptera,Cecidomyiidae,Divellepidosis,,97.7,Private,3
>otu1306,Nematoda,Chromadorea,Rhabditida,Rhabditidae,,,92.26,Published,       
>otu1307,Arthropoda,Insecta,Diptera,,,,88.46,Published,2
>otu1308,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1309,Arthropoda,Arachnida,Araneae,Agelenidae,Malthonica,lusitanica,100,Private,3
>otu1311,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1312,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1313,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1314,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1315,Arthropoda,Copepoda,,,,,78.67,Published,2
>otu1316,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1317,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1318,Rotifera,Bdelloidea,,Philodinidae,,,92.86,Published,2
>otu1319,Rotifera,Bdelloidea,Adinetida,Adinetidae,,,92.45,Published,2
>otu1320,Proteobacteria,Alphaproteobacteria,,,,,78.95,Published,       
>otu1321,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1322,Arthropoda,Insecta,Hymenoptera,,,,85.19,Private,    3 4
>otu1323,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1324,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,94.35,Private,  2 3  
>otu1325,Arthropoda,Thecostraca,,,,,82.05,Published,2
>otu1326,Mollusca,Gastropoda,Stylommatophora,Limacidae,Ambigolimax,valentianus,100,Published,2
>otu1327,Arthropoda,Insecta,,,,,80.77,Published,2
>otu1328,Arthropoda,Branchiopoda,,,,,79.49,Published,2
>otu1329,Arthropoda,Arachnida,Araneae,,,,86.42,Published,2
>otu1330,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1332,Heterokontophyta,Oomycota,,,,,84.21,Published,2
>otu1333,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1334,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1335,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu1337,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1338,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1339,Nematoda,Chromadorea,Rhabditida,,,,86.78,Private,2
>otu1341,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1342,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1343,Rotifera,Bdelloidea,Adinetida,Adinetidae,,,94.05,Published,2
>otu1344,Arthropoda,Insecta,Coleoptera,,,,88.02,Private,    3 4
>otu1345,Arthropoda,Insecta,Coleoptera,,,,85.33,Private,    3 4
>otu1346,Heterokontophyta,Oomycota,Pythiales,,,,85.42,Published,2
>otu1347,Rhodophyta,Florideophyceae,Ceramiales,,,,87.78,Published,2
>otu1348,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1349,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1350,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1351,Arthropoda,Insecta,Diptera,,,,86.84,Published,2
>otu1352,Arthropoda,Insecta,,,,,82.05,Published,2
>otu1353,Proteobacteria,Alphaproteobacteria,,,,,76.05,Published,2
>otu1355,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1357,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1358,Arthropoda,Arachnida,,,,,80.72,Private,  2 3  
>otu1359,Mollusca,Gastropoda,,,,,79.49,Private,  2 3  
>otu1360,Rotifera,Bdelloidea,,Philodinidae,,,92.2,Published,2
>otu1361,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,92.31,Published,  2   4
>otu1362,Arthropoda,Insecta,Hemiptera,,,,86.55,Private,  2 3 4
>otu1363,Rhodophyta,Florideophyceae,,,,,78.62,Published,2
>otu1365,Chordata,Aves,Passeriformes,,,,87.5,Published,2
>otu1366,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1367,Arthropoda,Insecta,Diptera,,,,85.33,Private,  2 3  
>otu1368,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1369,Chordata,Actinopterygii,,,,,78.67,Published,2
>otu1370,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1371,Arthropoda,Malacostraca,,,,,79.49,Private,  2 3  
>otu1372,Arthropoda,Arachnida,Araneae,Araneidae,Nuctenea,umbratica,100,Private,       
>otu1373,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1374,Arthropoda,Insecta,Hymenoptera,,,,89.74,Private,  2 3 4
>otu1375,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1376,Heterokontophyta,Oomycota,Pythiales,Pythiaceae,Phytophthora,cactorum,100,Published,2
>otu1377,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Phaneroptera,nana,99.44,Private,  2 3  
>otu1378,Arthropoda,Insecta,Hymenoptera,,,,87.72,Private,    3 4
>otu1379,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1381,Arthropoda,Insecta,Ephemeroptera,,,,86.42,Published,2
>otu1382,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1383,Chordata,Amphibia,,,,,79.49,Private,2
>otu1384,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1385,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1386,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1387,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1388,Arthropoda,Copepoda,Harpacticoida,,,,87.18,Published,2
>otu1389,Arthropoda,Insecta,,,,,83.33,Published,2
>otu1390,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,,,94.06,Published,2
>otu1391,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,89.82,Published,4
>otu1392,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1393,Mollusca,Bivalvia,,,,,74.56,Published,2
>otu1394,Arthropoda,Insecta,,,,,83.33,Published,2
>otu1395,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1397,Chordata,Aves,,,,,78.67,Published,2
>otu1398,Chordata,Actinopterygii,,,,,80,Published,2
>otu1399,Arthropoda,Insecta,,,,,82.72,Published,2
>otu1400,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1401,Arthropoda,Branchiopoda,Spinicaudata,,,,85.71,Published,2
>otu1403,Arthropoda,Malacostraca,Decapoda,,,,86.42,Published,2
>otu1404,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1405,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1406,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Minuartia,biflora,99.28,Published,  2   4
>otu1407,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1409,Arthropoda,Insecta,Diptera,,,,86.67,Published,2
>otu1410,Arthropoda,Arachnida,,,,,84.21,Published,2
>otu1411,Arthropoda,Insecta,Lepidoptera,,,,86.25,Private,    3 4
>otu1412,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1413,Arthropoda,Insecta,Lepidoptera,Geometridae,Menophra,abruptaria,100,Private,  2 3  
>otu1414,Mollusca,Polyplacophora,,,,,82.05,Published,2
>otu1415,Arthropoda,Insecta,Hymenoptera,,,,88.3,Private,    3 4
>otu1417,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1418,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1419,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1420,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1421,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1422,Cnidaria,Cubozoa,,,,,82.14,Published,2
>otu1423,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1424,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1425,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1426,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,,92.53,Published,       
>otu1427,Rhodophyta,Florideophyceae,Gigartinales,,,,86.52,Published,4
>otu1430,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1431,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1433,Arthropoda,Insecta,,,,,80.77,Private,  2 3  
>otu1434,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1436,Arthropoda,Arachnida,,,,,82.67,Published,2
>otu1437,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1438,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1439,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1440,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1441,Arthropoda,Branchiopoda,,,,,81.33,Published,2
>otu1442,Arthropoda,Insecta,,,,,80.26,Private,  2 3  
>otu1443,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1444,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1445,Arthropoda,Insecta,Diptera,Calliphoridae,Tricogena,rubricosa,100,Published,       
>otu1446,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1448,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1449,Nematoda,Chromadorea,Rhabditida,,,,87.82,Private,2
>otu1450,Mollusca,Gastropoda,,,,,77.33,Published,2
>otu1451,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1452,Arthropoda,Insecta,Diptera,,,,85.9,Published,2
>otu1454,Arthropoda,Insecta,Coleoptera,Staphylinidae,Sepedophilus,,95.48,Private,1
>otu1455,Arthropoda,Arachnida,Araneae,,,,92.06,Published,2
>otu1457,Heterokontophyta,Oomycota,,,,,82.42,Published,2
>otu1458,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1459,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1460,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1461,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1462,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1463,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1464,Arthropoda,Arachnida,,,,,79.49,Private,  2 3  
>otu1465,Heterokontophyta,Oomycota,,,,,81.48,Published,2
>otu1466,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1467,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1468,Arthropoda,Insecta,Psocodea,Trichopsocidae,Trichopsocus,claris,100,Private,3
>otu1469,Proteobacteria,Alphaproteobacteria,,,,,78.66,Published,       
>otu1470,Arthropoda,Insecta,Orthoptera,,,,85.19,Published,2
>otu1471,Arthropoda,Arachnida,Sarcoptiformes,Tectocepheidae,Tectocepheus,velatus,100,Private,    3 4
>otu1472,Arthropoda,Insecta,,,,,80.65,Published,2
>otu1473,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1474,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,c-nigrum,100,Private,       
>otu1475,Arthropoda,Insecta,,,,,82.72,Published,2
>otu1476,Arthropoda,Insecta,Diptera,,,,86.42,Private,2
>otu1477,Chordata,Holocephali,,,,,80.25,Private,2
>otu1478,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1479,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,,99.44,Published,       
>otu1480,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,sativus,100,Published,2
>otu1481,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1482,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1483,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,,96.55,Published,2
>otu1484,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1486,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1487,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu1488,Arthropoda,Branchiopoda,,,,,79.49,Published,2
>otu1489,Rhodophyta,Florideophyceae,,,,,81.2,Early-Release,  2 3  
